,Customer_ID,Credit_Utilization_Ratio,Outstanding_Debt,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Mortgage Loan,Home Equity Loan,Auto Loan,Student Loan,Personal Loan,Payday Loan,Debt Consolidation Loan,Credit-Builder Loan,Occupation,Age,Annual_Income
10031,CUS_0xa5e0,33.40672485416666,893.13,5.0,2.0,11.166666666666666,55.666666666666664,1,0,0,0,0,0,0,0,Teacher,23.0,25312.34
10032,CUS_0xa5e6,36.18948674333333,298.13,20.0,3.0,19.75,11.8,0,0,1,0,1,0,0,0,Lawyer,37.0,130793.12
10033,CUS_0xa5e7,32.506078009166664,817.66,12.0,5.0,10.166666666666666,15.636363636363637,1,1,0,0,0,0,0,1,Lawyer,17.0,68533.84
10034,CUS_0xa5e9,30.058305024166668,1415.11,28.0,2.0,47.0,24.272727272727273,0,1,0,0,0,0,0,0,Teacher,19.0,16644.37
10035,CUS_0xa5ee,33.562171345833335,720.06,5.0,1.0,7.0,0.2727272727272727,0,1,0,0,0,0,0,0,Manager,50.0,22158.995
10036,CUS_0xa5f,32.7680710725,1348.98,19.0,0.0,10.916666666666666,15.2,0,0,0,0,0,0,0,0,Musician,40.0,17309.885
10037,CUS_0xa5f4,31.084992203333332,69.84,6.0,4.0,3.4166666666666665,6.363636363636363,0,0,0,1,1,0,0,1,Manager,25.0,65536.74
10038,CUS_0xa5f9,33.06212247333333,3532.83,31.0,8.0,48.083333333333336,21.333333333333332,0,0,0,1,0,1,1,1,Mechanic,35.0,57983.12
10039,CUS_0xa607,31.944358721666664,1204.84,4.0,3.0,5.583333333333333,2.0,0,0,0,1,0,0,1,1,Manager,34.0,40924.81
10040,CUS_0xa60a,29.701795427500002,3019.17,23.0,5.0,41.0,25.181818181818183,0,0,0,1,0,1,0,0,Manager,37.0,18508.07
10041,CUS_0xa60e,32.37069141833333,1370.1899999999998,11.0,3.0,1.6666666666666667,4.666666666666667,0,0,1,0,0,0,1,0,Mechanic,49.0,134775.96
10042,CUS_0xa610,35.002212164999996,4420.25,20.0,7.0,41.166666666666664,53.333333333333336,1,0,0,1,0,1,0,1,Accountant,38.0,62616.99
10043,CUS_0xa614,32.20032603333333,1494.99,34.0,6.0,61.416666666666664,24.272727272727273,1,0,0,1,0,0,0,1,Scientist,28.0,18184.99
10044,CUS_0xa618,30.98872085416667,707.2400000000001,3.0,3.0,0.5,7.333333333333333,0,0,1,0,0,0,0,1,Journalist,41.0,118988.19
10045,CUS_0xa61a,31.5357465025,2708.55,23.0,6.0,15.75,16.583333333333332,0,1,1,0,0,1,0,0,Teacher,24.0,20538.77
10046,CUS_0xa624,30.810260316666668,1120.46,11.0,7.0,23.666666666666668,56.166666666666664,0,0,1,0,0,0,0,1,Journalist,22.0,46246.9
10047,CUS_0xa62f,32.052047935833336,1385.7300000000002,20.0,0.0,20.25,17.916666666666668,0,0,0,0,0,0,0,0,Musician,34.0,27324.7
10048,CUS_0xa630,29.6365798025,695.46,18.0,4.0,20.0,11.4,1,0,1,0,0,0,0,1,Writer,28.0,12498.945
10049,CUS_0xa631,31.19234273083333,2664.61,30.0,2.0,23.416666666666668,23.75,0,0,0,1,0,0,1,0,Teacher,46.0,15428.39
10050,CUS_0xa648,31.812433070833336,1184.37,15.0,5.0,12.416666666666666,19.25,1,1,0,0,0,1,0,1,Teacher,22.0,18063.71
10051,CUS_0xa64c,34.52794537,186.99,8.0,2.0,13.416666666666666,5.416666666666667,0,0,1,0,0,1,0,0,Journalist,43.0,119643.12
10052,CUS_0xa64d,31.419777809166664,1512.32,29.0,3.0,58.416666666666664,8.25,0,0,1,0,0,0,0,1,Doctor,42.0,30117.42
10053,CUS_0xa65,34.53754171916666,2121.25,19.0,3.0,48.25,12.444444444444445,0,0,0,0,0,0,1,1,Architect,46.0,51647.07
10054,CUS_0xa650,32.053942156666665,1882.8499999999997,26.0,6.0,24.25,13.666666666666666,0,0,1,0,1,0,1,0,Scientist,42.0,81887.8
10055,CUS_0xa651,30.899964171666667,3626.94,17.0,8.0,47.5,15.545454545454545,1,1,0,0,0,1,1,1,Developer,27.0,73802.24
10056,CUS_0xa65f,33.76044016666666,337.25,20.0,2.0,29.333333333333332,8.909090909090908,0,0,0,1,0,0,0,0,MediaManager,25.0,67726.17
10057,CUS_0xa66,34.045992338333335,1096.7,1.0,2.0,7.083333333333333,1.1818181818181819,0,0,0,1,0,0,0,0,Manager,19.0,57994.96
10058,CUS_0xa660,29.407032285,2659.39,34.0,5.0,8.666666666666666,14.636363636363637,0,0,1,1,0,0,0,0,Doctor,23.0,7895.565
10059,CUS_0xa663,34.21770383333334,1156.79,8.0,1.0,16.25,20.333333333333332,0,0,0,0,0,1,0,0,MediaManager,23.0,102287.79
10060,CUS_0xa664,31.7063654725,237.26,11.0,1.0,6.916666666666667,7.75,0,0,0,1,0,0,0,0,Architect,56.0,35940.94
10061,CUS_0xa666,29.889425623333334,737.93,9.0,3.0,15.083333333333334,9.363636363636363,0,1,0,0,0,1,1,0,MediaManager,38.0,31153.48
10062,CUS_0xa667,30.813573060833335,1317.45,7.0,3.0,-0.3333333333333333,44.09090909090909,0,0,1,0,0,1,0,0,Mechanic,53.0,32021.48
10063,CUS_0xa66a,31.264998780833334,1077.34,5.0,4.0,12.416666666666666,7.25,1,1,0,0,0,1,1,0,Manager,29.0,42951.62
10064,CUS_0xa66b,33.02338265666666,1328.93,20.0,3.0,15.666666666666666,19.833333333333332,0,0,1,0,1,0,0,1,Teacher,41.0,33751.27
10065,CUS_0xa66c,30.55454292,929.91,2.0,2.0,10.416666666666666,40.583333333333336,0,1,0,0,0,0,1,0,Accountant,24.0,74349.18
10066,CUS_0xa66d,32.2340386225,2019.55,24.0,3.0,6.416666666666667,14.916666666666666,1,1,0,0,0,0,1,0,Scientist,23.0,18743.8
10067,CUS_0xa672,29.756024450833333,3164.78,30.0,9.0,33.083333333333336,25.727272727272727,0,1,1,1,0,1,0,1,Entrepreneur,32.0,51113.85
10068,CUS_0xa677,30.81719908416667,681.37,7.0,1.0,20.416666666666668,9.333333333333334,0,0,0,1,0,0,0,0,Lawyer,50.0,40656.6
10069,CUS_0xa679,31.704982932500002,969.83,15.0,6.0,23.416666666666668,19.083333333333332,0,0,1,0,1,1,1,1,Accountant,21.0,102665.07
10070,CUS_0xa67d,31.780624738333334,4348.66,17.0,5.0,57.666666666666664,69.22222222222223,1,1,1,0,0,0,0,0,Teacher,31.0,16972.37
10071,CUS_0xa682,33.13431999833333,328.94,19.0,4.0,30.166666666666668,10.7,1,0,1,0,1,0,0,1,Mechanic,54.0,22933.45
10072,CUS_0xa685,34.772418173333335,1375.7,8.0,3.0,4.083333333333333,5.916666666666667,1,0,0,0,0,0,1,0,Doctor,45.0,62538.3
10073,CUS_0xa68a,32.995278498333334,1864.11,27.0,3.0,47.833333333333336,15.818181818181818,0,1,1,0,0,1,0,0,Doctor,30.0,76593.92
10074,CUS_0xa68e,30.09819351,388.24,9.0,2.0,5.75,15.916666666666666,0,1,0,0,0,0,0,1,Entrepreneur,16.0,26065.91
10075,CUS_0xa69,29.733391139166667,2305.08,32.0,2.0,27.916666666666668,15.7,0,0,0,0,0,0,0,1,Scientist,35.0,32510.12
10076,CUS_0xa690,29.731357798333335,2625.27,29.0,6.0,40.75,16.545454545454547,0,0,1,0,1,1,1,1,Accountant,29.0,19852.32
10077,CUS_0xa692,31.642558955833334,2850.68,18.0,5.0,16.5,20.333333333333332,1,0,1,0,0,0,1,1,Architect,19.0,38029.86
10078,CUS_0xa693,30.35307419833333,921.57,13.0,1.0,8.25,56.166666666666664,0,0,0,0,0,0,0,1,MediaManager,56.0,13251.255
10079,CUS_0xa696,32.2910010775,227.88,9.0,6.0,7.5,10.25,0,1,1,1,0,0,1,1,Doctor,15.0,9848.32
10080,CUS_0xa69e,29.8574437825,2939.68,29.0,5.0,38.833333333333336,15.363636363636363,1,0,1,1,0,0,1,0,Teacher,34.0,56663.16
10081,CUS_0xa69f,31.734593915833333,2033.14,22.0,3.0,49.666666666666664,25.0,0,0,0,0,1,0,0,1,Teacher,38.0,8475.64
10082,CUS_0xa6a,33.48925831166667,3469.9,27.0,5.0,31.25,19.583333333333332,0,1,0,0,1,0,1,1,Lawyer,44.0,49657.92
10083,CUS_0xa6a3,32.722667289166665,421.99,6.0,2.0,3.4166666666666665,7.909090909090909,0,0,0,1,0,0,0,0,Engineer,35.0,42018.21
10084,CUS_0xa6a7,31.267047704166668,2422.84,29.0,9.0,27.25,25.5,1,0,1,0,1,1,1,1,Scientist,22.0,17816.75
10085,CUS_0xa6b,32.920918476666664,138.25,12.0,3.0,10.583333333333334,9.9,1,1,0,0,0,0,0,1,Entrepreneur,34.0,86274.99
10086,CUS_0xa6b8,31.947284864166665,2606.87,32.0,8.0,24.333333333333332,17.181818181818183,0,1,0,1,1,1,1,1,Manager,38.0,62629.98
10087,CUS_0xa6bd,31.782628861666666,1266.19,12.0,6.0,7.166666666666667,7.8,0,1,0,1,1,0,0,0,Manager,29.0,76092.27
10088,CUS_0xa6c1,30.027788165833332,1722.61,20.0,5.0,7.25,17.0,0,0,1,1,0,0,1,0,Doctor,23.0,18374.32
10089,CUS_0xa6c6,34.03937726416667,1394.29,28.0,6.0,41.583333333333336,11.818181818181818,0,0,1,0,1,1,1,1,Mechanic,30.0,52595.46
10090,CUS_0xa6c7,32.13013785083333,2528.49,21.0,3.0,27.083333333333332,15.363636363636363,0,0,1,0,0,0,0,0,Journalist,23.0,20622.28
10091,CUS_0xa6cb,30.712247408333337,1953.0999999999997,28.0,3.0,41.916666666666664,21.3,0,0,1,0,0,1,0,0,Manager,39.0,9958.505
10092,CUS_0xa6d1,31.897063705833332,686.0499999999998,15.0,0.0,4.583333333333333,18.916666666666668,0,0,0,0,0,0,0,0,Mechanic,23.0,60159.45
10093,CUS_0xa6d4,32.834685306666664,63.44,11.0,2.0,12.416666666666666,4.888888888888889,0,0,0,0,0,1,0,1,Journalist,42.0,35733.69
10094,CUS_0xa6d5,31.07249079916667,1671.1500000000003,23.0,5.0,55.333333333333336,16.333333333333332,1,0,1,1,0,0,1,1,Accountant,27.0,20762.97
10095,CUS_0xa6d9,34.84830684833333,1290.07,7.0,0.0,12.916666666666666,18.833333333333332,0,0,0,0,0,0,0,0,Lawyer,34.0,96826.96
10096,CUS_0xa6db,32.330581519166664,408.8999999999999,20.0,6.0,21.166666666666668,17.444444444444443,1,1,1,0,1,0,1,1,Doctor,23.0,14618.9
10097,CUS_0xa6dc,33.16863427916667,2238.55,24.0,3.0,44.25,19.545454545454547,0,0,1,0,0,0,1,1,Architect,28.0,8983.515
10098,CUS_0xa6df,30.3674753825,1149.63,11.0,6.0,16.583333333333332,12.833333333333334,0,1,1,1,1,1,0,0,Manager,15.0,75888.64
10099,CUS_0xa6e,34.35462883416667,171.44999999999996,18.0,2.0,29.25,11.0,0,0,0,0,0,1,0,0,Musician,24.0,82823.92
10100,CUS_0xa6e0,31.517055820833335,559.23,7.0,4.0,13.416666666666666,47.36363636363637,0,0,1,1,0,1,0,1,Accountant,55.0,150755.48
10101,CUS_0xa6e4,32.20529246,2328.67,26.0,3.0,42.416666666666664,55.083333333333336,0,0,0,1,0,1,0,1,Teacher,24.0,42941.85
10102,CUS_0xa6e7,31.843473988333333,509.45,5.0,2.0,0.6666666666666666,44.833333333333336,0,1,1,0,0,0,0,0,Architect,44.0,37424.09
10103,CUS_0xa6e8,31.724155565,248.58,3.0,2.0,14.333333333333334,6.0,0,1,1,0,0,0,0,0,Scientist,18.0,33349.63
10104,CUS_0xa6f1,33.94757615166667,656.7,7.0,0.0,18.5,11.090909090909092,0,0,0,0,0,0,0,0,MediaManager,23.0,69865.22
10105,CUS_0xa6f4,35.9840229575,1456.29,6.0,0.0,-0.08333333333333333,5.0,0,0,0,0,0,0,0,0,Doctor,47.0,126091.71
10106,CUS_0xa6f6,28.6840161225,996.9900000000001,8.0,2.0,17.083333333333332,7.9,0,0,0,0,0,0,0,1,MediaManager,35.0,35292.24
10107,CUS_0xa6f9,30.010248466666667,4764.13,18.0,9.0,26.5,21.166666666666668,0,0,1,1,0,1,0,1,Scientist,30.0,46722.72
10108,CUS_0xa706,33.953917929999996,999.36,19.0,1.0,7.25,17.90909090909091,0,0,0,0,0,0,0,0,Manager,50.0,96275.84
10109,CUS_0xa70c,31.571804050833332,1027.38,4.0,3.0,6.916666666666667,1.4166666666666667,0,0,0,1,1,0,1,0,Teacher,26.0,31380.64
10110,CUS_0xa70f,29.902754160833336,2041.46,27.0,7.0,7.25,12.25,0,1,1,0,0,1,1,1,Accountant,45.0,18295.61
10111,CUS_0xa714,32.619661765833335,80.06,15.0,3.0,13.5,13.0,0,0,0,0,0,1,0,1,MediaManager,36.0,27412.03
10112,CUS_0xa71a,31.672717705833335,2271.53,23.0,2.0,46.0,11.083333333333334,0,1,0,0,0,0,0,1,Teacher,33.0,15713.83
10113,CUS_0xa72,32.99256425583334,2971.91,17.0,7.0,48.25,62.54545454545455,0,1,0,1,1,0,0,1,Mechanic,25.0,20196.67
10114,CUS_0xa729,30.196814374166667,1264.21,33.0,5.0,47.25,24.818181818181817,1,0,1,1,1,0,0,1,Journalist,34.0,31302.34
10115,CUS_0xa72c,34.56481267666667,1052.88,6.0,4.0,14.083333333333334,28.0,0,0,0,1,0,0,0,1,Writer,28.0,32117.87
10116,CUS_0xa731,28.860741126666667,139.33,11.0,0.0,14.0,5.5,0,0,0,0,0,0,0,0,Architect,40.0,16724.455
10117,CUS_0xa736,33.611424713333335,1377.33,11.0,2.0,10.0,0.4166666666666667,0,1,0,0,0,0,0,0,Entrepreneur,22.0,147058.64
10118,CUS_0xa737,32.2482943775,1191.79,19.0,0.0,6.166666666666667,18.0,0,0,0,0,0,0,0,0,Accountant,30.0,79556.37
10119,CUS_0xa73b,34.80732224333333,896.4900000000001,13.0,4.0,5.083333333333333,55.3,0,1,1,1,0,0,0,0,Scientist,42.0,26526.93
10120,CUS_0xa741,32.58863753916667,291.67,5.0,7.0,17.75,8.181818181818182,1,1,0,1,0,1,0,1,Engineer,38.0,73610.5
10121,CUS_0xa742,30.938781754166666,1538.62,23.0,5.0,6.0,9.090909090909092,0,1,0,1,1,0,1,1,Accountant,28.0,16474.49
10122,CUS_0xa74e,31.339676845,1074.81,10.0,4.0,13.083333333333334,26.166666666666668,0,1,1,0,0,0,1,1,Lawyer,30.0,86885.43
10123,CUS_0xa751,28.263950716666667,4850.57,16.0,7.0,32.833333333333336,15.090909090909092,1,1,0,1,1,1,1,0,Entrepreneur,32.0,19506.72
10124,CUS_0xa756,33.2589647025,1166.37,11.0,0.0,11.75,19.2,0,0,0,0,0,0,0,0,Musician,40.0,66193.98
10125,CUS_0xa75c,32.35504798916667,213.92999999999998,10.0,3.0,22.583333333333332,18.75,1,0,0,0,0,0,1,0,Manager,39.0,56483.64
10126,CUS_0xa762,32.44487327666667,1301.41,11.0,0.0,14.75,11.333333333333334,0,0,0,0,0,0,0,0,MediaManager,28.0,43820.67
10127,CUS_0xa766,32.16158709583333,716.33,15.0,0.0,11.0,10.090909090909092,0,0,0,0,0,0,0,0,Engineer,24.0,36580.66
10128,CUS_0xa772,32.45707114166667,1210.96,7.0,7.0,12.833333333333334,16.416666666666668,1,0,1,1,0,0,0,0,Entrepreneur,38.0,56451.8
10129,CUS_0xa773,28.933096823333333,2394.23,22.0,4.0,27.0,59.083333333333336,0,1,0,0,1,0,1,0,Developer,18.0,42803.10000000001
10130,CUS_0xa774,32.49795303916667,347.93,9.0,0.0,11.583333333333334,11.7,0,0,0,0,0,0,0,0,Doctor,36.0,11924.59
10131,CUS_0xa776,35.28000281833334,1375.6500000000003,1.0,3.0,6.25,3.0833333333333335,0,0,0,0,0,1,1,0,Writer,24.0,38856.53
10132,CUS_0xa778,30.33083449333333,1682.62,34.0,8.0,34.583333333333336,16.75,1,0,0,1,1,0,0,0,Journalist,35.0,17791.55
10133,CUS_0xa77e,30.465191385,3099.57,22.0,6.0,25.083333333333332,15.0,0,1,1,0,1,1,1,1,Doctor,36.0,19787.4
10134,CUS_0xa77f,30.67854000583333,660.69,12.0,3.0,17.0,18.4,0,0,1,0,1,1,0,0,Writer,29.0,39800.12
10135,CUS_0xa780,33.32250283333333,86.51,5.0,1.0,17.583333333333332,13.333333333333334,0,0,0,1,0,0,0,0,Musician,26.0,118124.48
10136,CUS_0xa781,34.530453081666664,585.36,11.0,1.0,10.083333333333334,1.0,0,0,0,0,0,1,0,0,Scientist,23.0,21677.905
10137,CUS_0xa788,28.44765142333333,1736.34,17.0,5.0,49.333333333333336,19.1,1,0,0,0,0,0,0,1,Entrepreneur,25.0,29563.72
10138,CUS_0xa789,30.7735333575,3981.77,17.0,8.0,56.75,16.083333333333332,1,1,0,1,1,0,1,0,MediaManager,19.0,15339.75
10139,CUS_0xa78b,31.6681400125,1266.34,10.0,0.0,13.666666666666666,12.818181818181818,0,0,0,0,0,0,0,0,Lawyer,43.0,35469.72
10140,CUS_0xa78f,33.25913076833333,1460.7300000000002,10.0,7.0,17.916666666666668,13.5,1,1,0,1,1,0,0,1,Entrepreneur,24.0,65844.86
10141,CUS_0xa79,33.35811633583334,4287.78,19.0,6.0,48.916666666666664,21.636363636363637,0,1,1,1,0,1,0,1,Architect,46.0,80392.84
10142,CUS_0xa791,32.46168886416667,1351.29,3.0,2.0,11.25,7.181818181818182,1,0,0,0,0,0,0,1,Architect,23.0,35970.54
10143,CUS_0xa798,30.88927251583333,1953.63,33.0,3.0,44.666666666666664,64.3,0,0,0,1,0,0,0,0,Journalist,15.0,7871.81
10144,CUS_0xa79d,28.54222622083333,4983.86,34.0,9.0,31.583333333333332,17.3,1,1,0,1,1,0,1,0,MediaManager,45.0,18759.61
10145,CUS_0xa79e,30.083367593333335,1213.82,8.0,3.0,30.083333333333332,9.0,0,1,0,0,0,0,0,0,Musician,39.0,35917.34
10146,CUS_0xa7a3,32.914485065,1496.84,27.0,6.0,26.666666666666668,58.333333333333336,0,1,0,0,1,0,1,1,Engineer,22.0,53672.94
10147,CUS_0xa7a4,34.50054219583333,36.36,15.0,0.0,10.166666666666666,15.818181818181818,0,0,0,0,0,0,0,0,MediaManager,49.0,19042.55
10148,CUS_0xa7aa,30.500861624166664,659.6,5.0,3.0,26.666666666666668,9.727272727272727,0,0,1,0,0,0,0,1,Musician,43.0,21039.96
10149,CUS_0xa7ab,34.0391220375,1472.8100000000002,15.0,0.0,11.5,11.818181818181818,0,0,0,0,0,0,0,0,Teacher,23.0,71010.44
10150,CUS_0xa7ae,32.7201732925,414.12000000000006,4.0,0.0,30.25,12.545454545454545,0,0,0,0,0,0,0,0,Entrepreneur,54.0,20292.46
10151,CUS_0xa7b2,33.53458156,1196.73,7.0,3.0,4.0,4.2727272727272725,0,0,0,1,1,0,0,0,Mechanic,23.0,14647.905
10152,CUS_0xa7b5,31.403053709166667,1624.09,27.0,6.0,53.166666666666664,18.818181818181817,1,0,1,0,0,0,1,1,Engineer,41.0,52754.28
10153,CUS_0xa7b6,32.41769629666667,1478.49,20.0,4.0,20.416666666666668,17.666666666666668,1,0,1,0,0,1,0,0,Writer,36.0,67845.56
10154,CUS_0xa7b7,31.03348650166667,1185.23,2.0,2.0,7.416666666666667,17.5,0,1,0,0,0,0,0,0,Teacher,41.0,83789.22
10155,CUS_0xa7b8,32.924847525,586.46,1.0,3.0,12.416666666666666,11.666666666666666,0,0,0,0,0,0,1,0,Entrepreneur,42.0,25856.84
10156,CUS_0xa7be,32.355003865,1150.36,11.0,4.0,5.666666666666667,19.181818181818183,1,0,1,1,0,0,1,0,Journalist,43.0,61503.66
10157,CUS_0xa7c3,33.2463544625,1580.91,19.0,7.0,39.916666666666664,15.5,0,0,1,0,1,1,1,1,Doctor,15.0,8882.47
10158,CUS_0xa7c5,32.376464713333334,352.49,11.0,3.0,11.333333333333334,12.363636363636363,0,0,0,1,0,0,1,1,Lawyer,39.0,37756.85
10159,CUS_0xa7c7,32.340551554166666,422.57,7.0,3.0,12.833333333333334,11.2,1,0,0,0,0,0,1,0,Architect,43.0,65523.04
10160,CUS_0xa7cc,29.418776977500002,512.05,11.0,7.0,10.25,19.916666666666668,0,0,0,0,1,1,1,1,Manager,21.0,9602.285
10161,CUS_0xa7cd,31.518334859166668,527.37,14.0,1.0,28.083333333333332,15.909090909090908,0,0,0,0,0,1,0,0,MediaManager,48.0,18290.89
10162,CUS_0xa7ce,32.385745990833335,2440.6,27.0,2.0,48.083333333333336,17.916666666666668,0,0,0,0,1,0,0,0,Musician,35.0,14835.22
10163,CUS_0xa7d0,32.03814047083333,908.9699999999999,12.0,3.0,15.666666666666666,11.583333333333334,1,1,1,0,0,0,0,0,Writer,36.0,70913.4
10164,CUS_0xa7d4,34.766825725,36.46,3.0,2.0,19.916666666666668,1.9090909090909092,1,1,0,0,0,0,0,0,Journalist,42.0,132588.3
10165,CUS_0xa7d5,30.576435310833332,1747.16,27.0,4.0,29.0,57.27272727272727,0,1,1,1,0,0,0,1,Accountant,43.0,16595.94
10166,CUS_0xa7d7,30.4986185625,777.23,4.0,0.0,11.666666666666666,8.333333333333334,0,0,0,0,0,0,0,0,Mechanic,52.0,29789.87
10167,CUS_0xa7db,33.294385079166666,191.78,8.0,3.0,18.583333333333332,19.5,0,0,1,0,0,0,1,0,Teacher,28.0,94256.48
10168,CUS_0xa7e1,29.897788903333335,186.6,7.0,2.0,3.0,0.4166666666666667,0,0,0,1,0,1,0,0,Musician,24.0,44006.56
10169,CUS_0xa7e9,31.509269606666667,1041.07,9.0,0.0,7.916666666666667,14.416666666666666,0,0,0,0,0,0,0,0,Journalist,51.0,19081.51
10170,CUS_0xa7ea,32.60599671666667,4051.83,27.0,5.0,27.0,16.727272727272727,0,0,0,1,0,0,1,1,Developer,39.0,15229.35
10171,CUS_0xa7f3,33.21307988416667,292.99,20.0,0.0,18.416666666666668,15.916666666666666,0,0,0,0,0,0,0,0,Teacher,30.0,83332.88
10172,CUS_0xa7f8,34.01004359666667,1452.43,11.0,0.0,13.916666666666666,12.0,0,0,0,0,0,0,0,0,Manager,42.0,88709.79
10173,CUS_0xa80,30.050261199999998,119.94,10.0,7.0,17.5,19.0,0,1,1,1,0,0,1,1,Accountant,46.0,17938268.0
10174,CUS_0xa801,35.35525608166667,319.15,7.0,0.0,18.416666666666668,15.333333333333334,0,0,0,0,0,0,0,0,Manager,47.0,83595.72
10175,CUS_0xa806,32.6312981525,781.34,11.0,6.0,15.166666666666666,19.09090909090909,1,0,0,0,1,1,0,0,Musician,16.0,35733.63
10176,CUS_0xa80c,35.926606838333335,715.19,12.0,2.0,12.583333333333334,3.4166666666666665,0,0,0,1,0,0,0,1,Journalist,53.0,89607.24
10177,CUS_0xa814,37.09205648166667,202.76,16.0,2.0,6.0,57.1,0,1,0,0,0,0,0,1,Accountant,49.0,143961.64
10178,CUS_0xa81d,32.73137697083333,825.25,6.0,4.0,5.916666666666667,8.5,1,0,1,0,0,1,1,0,MediaManager,23.0,82093.52
10179,CUS_0xa822,33.8745563175,262.72,6.0,2.0,-0.16666666666666666,1.0,0,0,0,0,0,0,0,1,Engineer,36.0,77470.14
10180,CUS_0xa823,34.03460309833333,4418.26,23.0,8.0,24.833333333333332,25.583333333333332,1,1,1,1,0,0,0,0,MediaManager,43.0,16481.42
10181,CUS_0xa82c,33.2351165375,6.41,15.0,1.0,26.083333333333332,15.166666666666666,0,0,0,0,0,0,0,1,MediaManager,22.0,25838.55
10182,CUS_0xa83,33.11852253083333,1371.64,24.0,4.0,56.75,11.272727272727273,0,1,0,0,1,0,1,1,Teacher,16.0,19072.63
10183,CUS_0xa833,32.894905844166665,1076.46,1.0,4.0,0.25,9.833333333333334,1,1,0,0,0,1,0,0,Manager,53.0,17357.205
10184,CUS_0xa835,30.637681081666667,990.35,12.0,2.0,13.0,10.5,0,0,0,0,0,0,0,1,Musician,55.0,17853.5
10185,CUS_0xa83a,35.31112536166667,360.92,1.0,1.0,6.083333333333333,1.2727272727272727,0,0,0,0,0,0,0,0,Musician,23.0,82840.24
10186,CUS_0xa83c,34.75218864166667,458.8,14.0,5.0,5.5,10.75,0,1,1,0,0,0,1,0,Doctor,22.0,23195.18
10187,CUS_0xa83e,30.8697904375,519.0,14.0,4.0,13.75,12.583333333333334,1,0,0,1,0,0,0,1,Journalist,47.0,30424.17
10188,CUS_0xa843,29.8960439475,4811.23,16.0,8.0,19.416666666666668,66.9,1,0,0,1,1,1,0,1,Writer,31.0,76804.72
10189,CUS_0xa848,30.904758364166668,45.65,7.0,6.0,20.166666666666668,56.166666666666664,0,1,0,1,0,1,0,1,Manager,29.0,33212.27
10190,CUS_0xa849,32.169446119999996,1119.42,13.0,2.0,7.333333333333333,11.5,0,0,0,0,1,1,0,0,MediaManager,27.0,21468.16
10191,CUS_0xa84b,32.01823056,1448.3,13.0,7.0,19.083333333333332,15.545454545454545,1,0,0,0,1,1,0,1,Manager,15.0,24278.95
10192,CUS_0xa84d,36.38843105833333,1257.75,10.0,0.0,29.583333333333332,2.25,0,0,0,0,0,0,0,0,Teacher,42.0,115810.56
10193,CUS_0xa857,33.488559450000004,838.71,15.0,0.0,20.666666666666668,11.727272727272727,0,0,0,0,0,0,0,0,Developer,38.0,19998.6
10194,CUS_0xa85d,31.061827230833334,1405.24,18.0,7.0,27.083333333333332,22.833333333333332,0,0,1,1,0,1,0,1,MediaManager,18.0,34243.28
10195,CUS_0xa86,31.614610315833332,1039.62,8.0,2.0,3.3333333333333335,4.5,1,0,0,0,0,0,0,0,Scientist,40.0,40793.33
10196,CUS_0xa861,31.97125534916667,1045.77,6.0,4.0,7.583333333333333,48.166666666666664,0,0,0,0,0,1,0,1,Engineer,46.0,62578.92
10197,CUS_0xa862,34.607452185,1327.34,10.0,3.0,24.833333333333332,17.416666666666668,0,1,0,1,0,1,0,0,Developer,29.0,136900.4
10198,CUS_0xa865,30.049945939166665,100.3,6.0,4.0,29.583333333333332,62.18181818181818,0,0,1,1,0,0,0,0,Writer,24.0,12833.68
10199,CUS_0xa86a,33.26056716083333,1237.97,14.0,3.0,16.916666666666668,17.5,1,0,0,0,0,1,1,0,MediaManager,22.0,45953.94
10200,CUS_0xa86b,35.159721346666664,1413.64,9.0,4.0,21.75,13.166666666666666,1,0,1,1,0,0,0,1,Lawyer,46.0,26733.39
10201,CUS_0xa872,32.02556201083333,585.77,10.0,1.0,15.083333333333334,5.083333333333333,0,0,0,0,0,1,0,0,Doctor,32.0,79837.02
10202,CUS_0xa874,35.157496112500006,282.56,8.0,2.0,2.6666666666666665,1.0,1,1,0,0,0,0,0,0,Musician,47.0,142170.12
10203,CUS_0xa877,33.62860333416666,718.9500000000002,5.0,3.0,9.833333333333334,4.0,0,0,0,1,0,0,1,0,Manager,55.0,18167.415
10204,CUS_0xa878,35.249026736666664,607.78,7.0,0.0,26.0,1.4,0,0,0,0,0,0,0,0,Engineer,55.0,117851.07
10205,CUS_0xa87f,33.0202379675,587.02,10.0,1.0,26.75,15.833333333333334,0,1,0,0,0,0,0,0,Musician,34.0,102460.44
10206,CUS_0xa88,31.31455677833333,1171.88,6.0,4.0,16.5,10.6,0,1,1,0,0,1,0,0,Writer,41.0,94969.56
10207,CUS_0xa88c,32.158007197500005,1431.62,13.0,0.0,28.333333333333332,10.083333333333334,0,0,0,0,0,0,0,0,Manager,22.0,14403.86
10208,CUS_0xa897,33.124150533333335,64.67,5.0,2.0,-0.5833333333333334,8.833333333333334,0,1,0,0,0,0,1,0,Accountant,54.0,87017.92
10209,CUS_0xa899,32.773231224999996,2057.3,33.0,2.0,29.333333333333332,15.9,0,0,0,0,1,0,0,0,Accountant,42.0,38764.8
